headline,summary,content,url,image_url,published_date,source_name,market
Ações caem com últimos anúncios de tarifas e dados de empregos fracos dos EUA,"De acordo com dados preliminares, o S&P 500 perdeu 1,60%","NOVA YORK (Reuters) - As ações dos Estados Unidos caíram nesta sexta-feira, com o índice S&P 500 a caminho de sua maior queda percentual diária em mais de três meses, conforme novas tarifas norte-americanas sobre dezenas de parceiros comerciais e um ... [272 chars]",https://www.brasil247.com/economia/acoes-caem-com-ultimos-anuncios-de-tarifas-e-dados-de-empregos-fracos-dos-eua,https://cdn.brasil247.com/pb-b247gcp/swp/jtjeq9/media/2024080505080_54c5a038-5fc6-4a63-8cfc-7ee0e9dfce2d.png,2025-08-01 17:19:15+00:00,Brasil 247,SP500
Carter Worth highlights level of support for S&P 500 ETF as market sells off,Chart analyst Carter Worth anticipates further downside in the days/weeks ahead and would take measures accordingly.,(Check out Carter's worthcharting.com for actionable recommendations and live nightly videos.) Here's a brief examination of key downside levels for the SPDR S & P 500 ETF (SPY). In the context of the current sell-off in the market (the SPY at its lo... [1998 chars],https://www.cnbc.com/2025/08/01/carter-worth-highlights-level-of-support-for-sp-500-etf-as-market-sells-off.html,https://image.cnbcfm.com/api/v1/image/108179089-17538881712025-07-30t145951z_1949917453_rc21xfag6qgu_rtrmadp_0_usa-stocks.jpeg?v=1753888230&w=1920&h=1080,2025-08-01 17:10:07+00:00,CNBC,SP500
Wall Street Woes: Stocks Slump Amid Tariff Troubles and Hiring Slowdown,"Stocks plunged on Wall Street as a hiring slowdown and tariff uncertainties gripped markets. The S&P 500 fell 1.2%, while the Dow and Nasdaq faced losses. Treasury yields also dropped amid expectations of a rate cut by the Federal Reserve in response to weak job growth and tariff concerns.","Stocks on Wall Street faced a significant downturn as trading on Friday afternoon saw the S&P 500, Dow Jones, and Nasdaq all experience notable declines. A government report showing a sharp slowdown in hiring last month compounded the impact, as Trea... [632 chars]",https://www.devdiscourse.com/article/business/3526752-wall-street-woes-stocks-slump-amid-tariff-troubles-and-hiring-slowdown,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/25_03_2025_02_22_54_0022724.png?width=920&format=jpeg,2025-08-01 16:52:02+00:00,Devdiscourse,SP500
AI-Led Earnings Surge: A Wall Street Revival,"With more than half of second-quarter earnings reported, S&P 500 companies show a promising 9.8% growth, surpassing prior estimates. This bolsters investor confidence in AI-driven trades despite earlier tariff concerns. The tech sector, led by giants like Microsoft and Meta, drives this positive market trend.","In a season that has seen more than half of its earnings reported, stocks are nearing record highs. This surge is attributed to robust company results that have fortified investors' enthusiasm for the artificial intelligence trade energizing Wall Str... [732 chars]",https://www.devdiscourse.com/article/business/3526725-ai-led-earnings-surge-a-wall-street-revival,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/15_07_2025_07_48_22_8431058.png?width=920&format=jpeg,2025-08-01 16:35:25+00:00,Devdiscourse,SP500
Wall Street Woes: U.S. Tariffs and Weak Job Growth Drag Markets Down,"Wall Street indexes plummeted following new U.S. tariffs and disappointing job growth data, with major declines in the Dow, S&P 500, and Nasdaq. Amazon's struggles in cloud computing further dampened investor sentiment, while the possibility of a September interest rate cut rose in response to weak labor market indicators.","In a market downturn, Wall Street's key indexes nosedived as new U.S. tariffs on numerous trading partners and subpar job growth figures weighed heavily on investor sentiment. The Dow, S&P 500, and Nasdaq all reported significant losses amid fears ov... [620 chars]",https://www.devdiscourse.com/article/headlines/3526508-wall-street-woes-us-tariffs-and-weak-job-growth-drag-markets-down,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/08_06_2025_08_41_26_1233698.png?width=920&format=jpeg,2025-08-01 14:34:57+00:00,Devdiscourse,SP500
Παγκόσμια πτώση στις μετοχές έπειτα από την αύξηση των δασμών Τραμπ σε περισσότερες από 90 χώρες,"Και οι τρεις κύριοι δείκτες στις ΗΠΑ – ο Dow Jones Industrial Average, ο S&P 500 και ο Nasdaq – κινήθηκαν αρνητικά, με τον Dow και τον S&P να σημειώνουν πτώση...","Ο Πρόεδρος Ντόναλντ Τραμπ μιλάει την Πέμπτη 31 Ιουλίου 2025, στην Αίθουσα Ρούσβελτ του Λευκού Οίκου στην Ουάσινγκτον.
Η αμερικανική χρηματιστηριακή αγορά άνοιξε με πτώση, ακολουθώντας τις παρόμοιες κινήσεις που σημειώθηκαν στα χρηματιστήρια της Ευρώπ... [1989 chars]",https://www.newsbomb.gr/oikonomia/story/1668853/pagkosmia-ptosi-stis-metoxes-epeita-apo-tin-ayksisi-ton-dasmon-tramp-se-perissoteres-apo-90-xores,https://img.bbmd.gr/img/1200/630/90/2025/08/01/28528cf6-ap25212788278476-og.jpg?t=hXJyJWM7yrbJYFKeet1tSw,2025-08-01 14:15:23+00:00,Newsbomb.gr,SP500
New Tariffs Rattle Wall Street Amid Economic Concerns,"Wall Street experienced a sharp decline on Friday due to new U.S. tariffs impacting numerous trading partners. Coupled with Amazon's below-par earnings and a weak payrolls report, market sentiment leaned towards risk aversion. Major indices, including the Dow Jones, S&P 500, and Nasdaq, all faced significant drops.","In a tumultuous start to the trading day, Wall Street opened significantly lower as market participants reacted to the imposition of new U.S. tariffs on several trading partners. The move has injected fresh uncertainty into the market, compounding ex... [616 chars]",https://www.devdiscourse.com/article/headlines/3526397-new-tariffs-rattle-wall-street-amid-economic-concerns,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/12_07_2024_16_48_38_4556863.png?width=920&format=jpeg,2025-08-01 13:36:17+00:00,Devdiscourse,SP500
Trump's tariffs drive US markets down after plunging Asia & European markets in red,"After US President Donald Trump announced sweeping tariffs on more than 60 countries, US markets failed to hold recent rallies, with futures at Dow Jones, Nasdaq, and S&P 500 falling by more than 1%. Trump's tariffs also plunged markets in Europe and Asia in the red.","After US President Donald Trump announced sweeping tariffs on more than 60 countries, US markets failed to hold recent rallies, with futures at Dow Jones, Nasdaq, and S&P 500 falling by more than 1%. Trump’s tariffs also plunged markets in Europe and... [2357 chars]",https://www.firstpost.com/world/trump-tariffs-drive-us-markets-down-after-plunging-asian-and-european-markets-in-red-13917303.html,"https://images.firstpost.com/uploads/2025/08/Firstpost-2025-08-01T164618.607-2025-08-97ba6475e07e86de64be2395df7f827c.jpg?im=FitAndFill=(1200,675)",2025-08-01 11:19:24+00:00,Firstpost,SP500
"Hedge Funds Dump US Stocks, Seeing Risks as Tariff Woes Linger",The relentless rally that has the S&P 500 Index hovering near all-time highs still hasn’t convinced Wall Street’s smart money to give up on their bearish views.,"The relentless rally that has the S&P 500 Index hovering near all-time highs still hasn’t convinced Wall Street’s smart money to give up on their bearish views.
Hedge funds unloaded US equities the past four weeks, as dumping of shares outpaced short... [312 chars]",https://www.bloomberg.com/news/articles/2025-08-01/hedge-funds-dump-us-stocks-seeing-risks-as-tariff-woes-linger,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/inxkRaplu_vc/v0/1200x675.jpg,2025-08-01 09:30:00+00:00,Bloomberg,SP500
Coinbase shares sink after trading weakness hits quarterly profit,"It has gained 52% this year as of last close, ranking among the top 15 gainers in the benchmark S&P 500 index, which Coinbase joined in May. The sharp investor reaction underscores the challenge Coinbase, as a major player in the crypto space, faces to sustain its recent strong revenue growth. By contrast, Robinhood, which has a smaller footprint in the space, reported that its crypto trading revenue had nearly doubled in the second quarter.","(Reuters) -Coinbase shares slumped 11% before the bell and are set to open at their lowest in a month on Friday, after the crypto exchange reported a drop in second-quarter adjusted profit due to a slowdown in trading.
The stock was last trading at $... [1285 chars]",https://sg.news.yahoo.com/coinbase-shares-fall-11-2-063038639.html,https://media.zenfs.com/en/reuters.com/ca043a37fff2910fc0b13625fb04ed45,2025-08-01 06:30:38+00:00,Yahoo Singapore News,SP500
Wall Street falls the most since May after employers slash hiring and tariffs roll out,"The S&P 500 fell 1% in the first few minutes of trading. The Dow Jones Industrial Average sank 383 points, or 0.8%. The Nasdaq composite was down 1.4%.","By DAMIAN J. TROISE and ALEX VEIGA
The stock market had its worst day since May after the government reported a sharp slowdown in hiring and President Donald Trump imposed sweeping tariffs on imports from a number of U.S. trading partners. The S&P 50... [4561 chars]",https://www.mercurynews.com/2025/07/31/wall-street-falls-the-most-since-may-after-employers-slash-hiring-and-tariffs-roll-out/,https://www.mercurynews.com/wp-content/uploads/2025/08/Financial_Markets_Wall_Street_63743-1.jpg?w=1024&h=683,2025-08-01 05:31:49+00:00,The Mercury News,SP500
Wall Street slumps and bond yields sink following weak hiring numbers and new tariffs,"The S&P 500 fell 1% in the first few minutes of trading. The Dow Jones Industrial Average sank 383 points, or 0.8%. The Nasdaq composite was down 1.4%.","By DAMIAN J. TROISE
NEW YORK (AP) — Stocks slumped in morning trading on Wall Street Friday and Treasury yields fell sharply after the government reported a sharp slowdown in hiring last month.
Markets are also reacting to the latest tariff news. Pre... [1751 chars]",https://www.mercurynews.com/2025/07/31/wall-street-slumps-and-bond-yields-sink-following-weak-hiring-numbers-and-new-tariffs/,https://www.mercurynews.com/wp-content/uploads/2025/08/Japan_Financial_Markets_28273.jpg?w=1024&h=682,2025-08-01 05:31:49+00:00,The Mercury News,SP500
Wall Street opens lower and bond yields sink following weak hiring numbers and new tariffs,"The S&P 500 fell 1% in the first few minutes of trading. The Dow Jones Industrial Average sank 383 points, or 0.8%.",NEW YORK — Stocks are opening lower on Wall Street and Treasury yields are falling sharply after the government reported a sharp slowdown in hiring last month. Markets are also reacting early Friday to the latest tariff news. The S&P 500 fell 1% in t... [4088 chars],https://www.mercurynews.com/2025/07/31/wall-street-opens-lower-and-bond-yields-sink-following-weak-hiring-numbers-and-new-tariffs/,https://www.mercurynews.com/wp-content/uploads/2025/08/Japan_Financial_Markets_28273.jpg?w=1024&h=682,2025-08-01 05:31:49+00:00,The Mercury News,SP500
"Closing Bell Movers: Apple up 2%, Amazon down over 6% after results","In the opening two hours of the evening session, U.S. equity futures are down modestly, with S&P 500 e-minis off by 0.2% at 6,362, Nasdaq 10...","In the opening two hours of the evening session, U.S. equity futures are down modestly, with S&P 500 e-minis off by 0.2% at 6,362, Nasdaq 100 down 0.3%, and Dow Industrials off by 0.1%. In Commodities, WTI Crude Oil is little changed above $69 per ba... [1889 chars]",https://markets.businessinsider.com/news/stocks/closing-bell-movers-apple-up-2-amazon-down-over-6-after-results-1034970732,https://markets.businessinsider.com/apple-touch-icon.png,2025-08-01 04:10:53+00:00,Markets Insider,SP500
Wall Street falls the most since May after Trump's tariffs roll out,"The S&P 500 fell 1.6 percent, its biggest decline since May 21 and its fourth straight loss. The index also posted a 2.4 percent loss for the week.","The S&P 500 fell 1.6%, its biggest decline since May 21 and its fourth straight loss. The index also posted a 2.4% loss for the week, marking a sharp shift from last week’s record-setting streak of gains.
The U.S. stock market had its worst day since... [4810 chars]",https://www.bostonglobe.com/2025/08/01/business/financial-markets-world-shares-trump-tariffs/,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/v2/PWW4SBNKVO23X5RUTCXFZ7X2TE.jpg?auth=bc702eea13915cc73f286ad57fc2d63ad445ac9eb3d25b2c10904603997485c8&width=1440,2025-08-01 04:00:00+00:00,The Boston Globe,SP500
Microsoft Reaches $4 Trillion Valuation As AI Bets Pay Off,"Wall Street's heavyweight players leading in AI - Nvidia, Microsoft, Amazon, Alphabet and Meta Platforms - now account for a quarter of the S&P 500","Microsoft hit $4 trillion in stock market value on Thursday, becoming the second publicly traded company after Nvidia to surpass that milestone following a blockbuster earnings report that showed its massive bets on AI are paying off.
Strong results ... [2536 chars]",https://www.deccanchronicle.com/business/microsoft-reaches-4-trillion-valuation-as-ai-bets-pay-off-1894922,https://www.deccanchronicle.com/h-upload/2025/08/01/1943701-mic.jpg,2025-08-01 03:56:00+00:00,Deccan Chronicle,SP500
Health Care Losses Drag Markets Down,"Stocks gave up early gains and closed lower on Wall Street on Thursday, led by drops in health care companies. The S&P 500 fell 23.51 points, or 0.4%, to 6,339.39. ...","Health care stocks were the biggest drag on the market after the White House released letters asking big pharmaceutical companies to cut prices and make other changes in the next 60 days, the AP reports. Eli Lilly & Co. fell 2.6%, UnitedHealth Group ... [1269 chars]",https://www.newser.com/story/372822/health-care-losses-drag-markets-down.html,https://img1-azrcdn.newser.com/image/1625608-12-20250731155932.jpeg,2025-08-01 01:29:19+00:00,Newser,SP500
What’s likely to move the market,The S&P 500 posted a third straight losing day as gains from Meta Platforms and Microsoft failed to lift the market Thursday. What CNBC is watching Friday.,"Stocks @ Night is a daily newsletter delivered after hours, giving you a first look at tomorrow and last look at today. Sign up for free to receive it directly in your inbox. Here's what CNBC TV's producers were watching and what's on the radar for t... [3562 chars]",https://www.cnbc.com/2025/07/31/fridays-big-stock-stories-whats-likely-to-move-the-market.html,https://image.cnbcfm.com/api/v1/image/108174151-1752868782565-gettyimages-2225860036-bb1_5210_j9jwujle.jpeg?v=1754004162&w=1920&h=1080,2025-07-31 23:18:16+00:00,CNBC,SP500
Wall Street : Wall Street en baisse avant les résultats d'Apple et Amazon,"par Chuck MikolajczakNEW YORK (Reuters) - La Bourse de New York a fini en baisse jeudi, le S&P-500 et le Nasdaq ayant vu s'effacer des gains initiaux, après …","par Chuck Mikolajczak
NEW YORK (Reuters) - La Bourse de New York a fini en baisse jeudi, le S&P-500 et le Nasdaq ayant vu s'effacer des gains initiaux, après la publication d'un éventail de résultats trimestriels et de données économiques, tandis que... [3592 chars]",https://www.tradingsat.com/actualites/marches-financiers/wall-street-wall-street-en-baisse-avant-les-resultats-d-apple-et-amazon-1143777.html,https://www.tradingsat.com/media/pictures/realsize/news/reuters/2025/2025-07-31T213427Z_1_LYNXMPEL6U1AP_RTROPTP_2_USA-STOCKS-OPEN.JPG,2025-07-31 21:34:27+00:00,BFM Bourse,SP500
Wall Street termine en baisse malgré de bons résultats d’entreprises,"Le Dow Jones recule de 0,74%, le Nasdaq finit à un niveau proche de l’équilibre (-0,03%) et l’indice élargi S&P 500 lâche 0,37%.","Le Dow Jones recule de 0,74%, le Nasdaq finit à un niveau proche de l’équilibre (-0,03%) et l’indice élargi S&P 500 lâche 0,37%.
La Bourse de New York a terminé en baisse jeudi, malgré des résultats encourageants de Meta et Microsoft, sur fond d’atte... [3542 chars]",https://www.allnews.ch/content/march%C3%A9s/wall-street-avance-en-matin%C3%A9e-port%C3%A9e-par-les-bons-r%C3%A9sultats-de-la-tech,https://www.allnews.ch/sites/default/files/styles/large/public/allnews_etats_unis_30_0.jpg?h=3e8863a2&itok=XMOsEPBD,2025-07-31 21:10:00+00:00,allnews.ch,SP500
"Tech Tickers Turbulence: Microsoft, Meta Surge Amid Stock Slump","U.S. stocks closed lower as early gains dwindled amidst economic data and earnings reports. Microsoft briefly surpassed a $4 trillion market cap. Meta achieved record highs, while other AI stocks weakened. Most S&P 500 firms topped earnings expectations. Market eyes are now on upcoming non-farm payrolls and tariffs.","On Thursday, U.S. stocks ended lower despite initial gains, as investors absorbed corporate earnings and economic data while anticipating results from heavyweights Amazon and Apple. Microsoft's share boost, surging 3.5% and reaching a $4 trillion mar... [649 chars]",https://www.devdiscourse.com/article/science-environment/3525392-tech-tickers-turbulence-microsoft-meta-surge-amid-stock-slump,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/14_05_2025_12_43_28_8461063.png?width=920&format=jpeg,2025-07-31 20:29:33+00:00,Devdiscourse,SP500
S&P 500 e Dow Jones caem com redução do entusiasmo inicial antes de balanços da Amazon e Apple,"Encontre orientações e notícias sobre economia: investimentos, finanças, negócios, carreira, cotações de Bolsas, moedas, índices econômicos e mais...","Por Chuck Mikolajczak
NOVA YORK (Reuters) - As ações dos Estados Unidos fecharam bem abaixo de picos iniciais nesta quinta-feira, após o último conjunto de balanços corporativos e dados econômicos, com investidores aguardando resultados das megacaps ... [281 chars]",https://economia.uol.com.br/noticias/reuters/2025/07/31/sp-500-e-dow-jones-caem-com-reducao-do-entusiasmo-inicial-antes-de-balancos-da-amazon-e-apple.htm,https://conteudo.imguol.com.br/c/_layout/v3/jupiter/share.png,2025-07-31 20:19:53+00:00,UOL,SP500
Wall Street recua com pressão das farmacêuticas. S&P 500 e Nasdaq com mês positivo,"Os principais índices norte-americanos abriram animados com a boa performance das “big tech”, num dia em que a Microsoft se tornou numa “4 trillion-dollar baby”. No entanto, na reta final da negociação inverteram para a baixa, devido às pressões de Trump sobre as farmacêuticas.","As bolsas do outro lado do Atlântico encerraram em baixa, invertendo os ganhos da abertura, quando estavam a ser impulsionadas pelo bom desempenho das tecnológicas. A pressão sobre as “big pharma” contribuiu para este movimento de perdas – e a aceler... [2025 chars]",https://www.jornaldenegocios.pt/mercados/bolsa/detalhe/wall-street-recua-com-pressao-das-farmaceuticas-s-p-500-e-nasdaq-com-mes-positivo,https://cdn.jornaldenegocios.pt/images/2025-07/img_1200x676uu2025-07-07-20-10-00-505539.jpg,2025-07-31 20:17:00+00:00,Jornal de Negócios - Portugal,SP500
Losses for health care stocks help push Wall Street lower,"Stocks gave up early gains and closed lower on Wall Street, led by drops in health care companies. The S&P 500 fell 0.4% Thursday. The Dow Jones Industrial Average lost 0.7%, and the Nasdaq composite slipped less than 0.1%.","Stocks gave up early gains and closed lower on Wall Street, led by drops in health care companies. The S&P 500 fell 0.4% Thursday. The Dow Jones Industrial Average lost 0.7%, and the Nasdaq composite slipped less than 0.1%. Health care stocks sank af... [5688 chars]",https://www.bradfordtoday.ca/national-business/losses-for-health-care-stocks-help-push-wall-street-lower-11016327,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/07/c57b02a71a16e7d47eef31644d8710b147b8d34218bfee6d0148b7e595868559.jpg;w=1200;h=800;mode=crop,2025-07-31 20:08:14+00:00,BradfordToday,SP500
Losses for health care stocks help push Wall Street lower,"Stocks gave up early gains and closed lower on Wall Street, led by drops in health care companies. The S&P 500 fell 0.4% Thursday. The Dow Jones Industrial Average lost 0.7%, and the Nasdaq composite slipped less than 0.1%.","Stocks gave up early gains and closed lower on Wall Street, led by drops in health care companies. The S&P 500 fell 0.4% Thursday. The Dow Jones Industrial Average lost 0.7%, and the Nasdaq composite slipped less than 0.1%. Health care stocks sank af... [5688 chars]",https://www.elliotlaketoday.com/national-business/losses-for-health-care-stocks-help-push-wall-street-lower-11016327,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/07/c57b02a71a16e7d47eef31644d8710b147b8d34218bfee6d0148b7e595868559.jpg;w=1200;h=800;mode=crop,2025-07-31 20:08:14+00:00,ElliotLakeToday.com,SP500
Losses for health care stocks help push Wall Street lower,"Stocks gave up early gains and closed lower on Wall Street, led by drops in health care companies. The S&P 500 fell 0.4% Thursday. The Dow Jones Industrial Average lost 0.7%, and the Nasdaq composite slipped less than 0.1%.","Stocks gave up early gains and closed lower on Wall Street, led by drops in health care companies. The S&P 500 fell 0.4% Thursday. The Dow Jones Industrial Average lost 0.7%, and the Nasdaq composite slipped less than 0.1%. Health care stocks sank af... [5688 chars]",https://www.sootoday.com/national-business/losses-for-health-care-stocks-help-push-wall-street-lower-11016327,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/07/c57b02a71a16e7d47eef31644d8710b147b8d34218bfee6d0148b7e595868559.jpg;w=1200;h=800;mode=crop,2025-07-31 20:08:14+00:00,SooToday,SP500
Losses for health care stocks help push Wall Street lower,"Stocks gave up early gains and closed lower on Wall Street, led by drops in health care companies. The S&P 500 fell 0.4% Thursday. The Dow Jones Industrial Average lost 0.7%, and the Nasdaq composite slipped less than 0.1%.","Stocks gave up early gains and closed lower on Wall Street, led by drops in health care companies. The S&P 500 fell 0.4% Thursday. The Dow Jones Industrial Average lost 0.7%, and the Nasdaq composite slipped less than 0.1%.
Stocks gave up early gains... [5912 chars]",https://www.vancouverisawesome.com/national-business/losses-for-health-care-stocks-help-push-wall-street-lower-11016338,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/07/c57b02a71a16e7d47eef31644d8710b147b8d34218bfee6d0148b7e595868559.jpg;w=1200;h=800;mode=crop,2025-07-31 20:08:14+00:00,Vancouver Is Awesome,SP500
Losses for health care stocks help push Wall Street lower,"Stocks gave up early gains and closed lower on Wall Street, led by drops in health care companies. The S&P 500 fell 0.4% Thursday. The Dow Jones Industrial Average lost 0.7%, and the Nasdaq composite slipped less than 0.1%.","Stocks gave up early gains and closed lower on Wall Street, led by drops in health care companies. The S&P 500 fell 0.4% Thursday. The Dow Jones Industrial Average lost 0.7%, and the Nasdaq composite slipped less than 0.1%. Health care stocks sank af... [5688 chars]",https://www.baytoday.ca/business/losses-for-health-care-stocks-help-push-wall-street-lower-11016327,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/07/c57b02a71a16e7d47eef31644d8710b147b8d34218bfee6d0148b7e595868559.jpg;w=1200;h=800;mode=crop,2025-07-31 20:08:14+00:00,BayToday,SP500
Losses for health care stocks help push Wall Street lower,"Stocks gave up early gains and closed lower on Wall Street, led by drops in health care companies. The S&P 500 fell 0.4% Thursday. The Dow Jones Industrial Average lost 0.7%, and the Nasdaq composite slipped less than 0.1%.","Stocks gave up early gains and closed lower on Wall Street, led by drops in health care companies. The S&P 500 fell 0.4% Thursday. The Dow Jones Industrial Average lost 0.7%, and the Nasdaq composite slipped less than 0.1%. Health care stocks sank af... [5688 chars]",https://www.guelphtoday.com/national-business/losses-for-health-care-stocks-help-push-wall-street-lower-11016327,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/07/c57b02a71a16e7d47eef31644d8710b147b8d34218bfee6d0148b7e595868559.jpg;w=1200;h=800;mode=crop,2025-07-31 20:08:14+00:00,GuelphToday,SP500
"Wall Street Live: S&P 500, Nasdaq at record high on Big Tech earnings, Meta Platforms rallies 12%, Microsoft climbs 4%","At 09:50 AM ET, the Dow Jones Industrial Average rose 0.20%, the S&P 500 gained 0.71%, the Nasdaq Composite gained 1.16%","US stock indices the S&P 500 and the Nasdaq jumped to record high on Thursday on solid earnings from Microsoft and Meta Platforms.
At 09:50 a.m. ET, the Dow Jones Industrial Average rose 88.73 points, or 0.20%, to 44,550.01, the S&P 500 gained 45.18 ... [1904 chars]",https://www.livemint.com/market/stock-market-news/wall-street-live-s-p-500-nasdaq-at-record-high-on-microsoft-meta-platforms-robust-earnings-11753969570600.html,https://www.livemint.com/lm-img/img/2025/07/31/1600x900/USA-STOCKS--0_1753969682464_1753969709977.JPG,2025-07-31 19:31:16+00:00,Livemint,SP500
"The S&P 500 fades despite tech rally - plus, the crosscurrents driving Lilly's volatile day","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.","Every weekday, the CNBC Investing Club with Jim Cramer releases the Homestretch — an actionable afternoon update, just in time for the last hour of trading on Wall Street. Market moves : The S & P 500 turned negative Thursday afternoon after shares o... [4699 chars]",https://www.cnbc.com/2025/07/31/the-sp-500-fades-despite-tech-rally-plus-the-crosscurrents-driving-lillys-volatile-day.html,https://image.cnbcfm.com/api/v1/image/108086195-1736866540584-gettyimages-2184000208-SINGAPORE_ELI_LILLY.jpeg?v=1750872500&w=1920&h=1080,2025-07-31 18:47:20+00:00,CNBC,SP500
Hermès CEO Axel Dumas: Birkin secondhand market surge 'doesn't make me feel in a good mood',The appreciating value of a Birkin bag on the secondhand market has in some cases outpaced the S&P 500 and the price of gold.,"Hermès CEO Axel Dumas wants to make one thing clear: There’s only one Birkin bag and one place to get it.
The luxury brand boss expressed his frustration with the resale market that has emerged for the collectible handbag, telling investors during a ... [3533 chars]",https://fortune.com/2025/07/31/hermes-ceo-birkin-bag-secondhand-market-bad-mood/,"https://fortune.com/img-assets/wp-content/uploads/2025/07/GettyImages-470658238-e1753983500620.jpg?resize=1200,600",2025-07-31 18:10:33+00:00,Fortune,SP500
Tech Giants Drive Wall Street Amid Inflation Concerns and Tariff Talks,"The S&P 500 and Nasdaq retreated from record highs as investors focused on upcoming Apple and Amazon earnings. Highlights included Microsoft's $4 trillion market cap and AI-driven growth in Meta's ad business. Inflation concerns and tariff discussions influenced market movements, while the Fed kept rates unchanged.","The S&P 500 and Nasdaq retreated from their record highs on Thursday, as Wall Street turned its attention to upcoming earnings from tech giants Apple and Amazon. Microsoft's impressive earnings report propelled its valuation past $4 trillion, marking... [634 chars]",https://www.devdiscourse.com/article/technology/3525189-tech-giants-drive-wall-street-amid-inflation-concerns-and-tariff-talks,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/22_05_2025_09_45_04_0618413.png?width=920&format=jpeg,2025-07-31 16:21:53+00:00,Devdiscourse,SP500
Wall Street se calme après le cap des 4 000 milliards franchi par Microsoft ; les investisseurs attendent les résultats d'Apple et Amazon,"Le S&P 500 et le Nasdaq ont reculé après avoir atteint des sommets historiques plus tôt dans la journée de jeudi, alors que Wall Street a tourné son attention au-delà du cap des 4 000 milliards...
-Le 31 juillet 2025 à 12:26
- Zonebourse","Publié le 31/07/2025 à 12:26 - Modifié le 31/07/2025 à 18:20
Le S&P 500 et le Nasdaq ont reculé après avoir atteint des sommets historiques plus tôt dans la journée de jeudi, alors que Wall Street a tourné son attention au-delà du cap des 4 000 milli... [4433 chars]",https://www.zonebourse.com/actualite-bourse/les-contrats-a-terme-de-wall-street-atteignent-des-sommets-historiques-portes-par-les-resultats-dop-ce7c5fddd98ef723,https://cdn.zonebourse.com/static/resize/0/0//images/reuters/2025-07/2025-07-31T102855Z_1_LYNXMPEL6U0O7_RTROPTP_4_USA-STOCKS.JPG,2025-07-31 16:20:00+00:00,Zonebourse.com,SP500
Tech Giants Lead Markets to New Heights Amid AI Optimism,"The S&P 500 and Nasdaq reached record highs after Microsoft's stunning earnings report, pushing its valuation past $4 trillion. AI investments boosted investor confidence, impacting other tech stocks like Meta and Nvidia. Inflation reports and global trade talks continue to shape economic expectations.","The S&P 500 and Nasdaq soared to unprecedented levels on Thursday following Microsoft's impressive earnings report, which catapulted the tech giant's market valuation beyond the $4 trillion mark. This achievement bolstered investor confidence in Big ... [740 chars]",https://www.devdiscourse.com/article/science-environment/3525010-tech-giants-lead-markets-to-new-heights-amid-ai-optimism,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/10_07_2025_15_05_13_7056844.png?width=920&format=jpeg,2025-07-31 14:44:00+00:00,Devdiscourse,SP500
S&P 500-Titel PepsiCo-Aktie: So viel Verlust hätte ein Investment in PepsiCo von vor 3 Jahren bedeutet,Vor Jahren PepsiCo-Aktien gekauft: So viel hätten Investoren verloren. 31.07.2025,"PepsiCo-Investition
Vor Jahren PepsiCo-Aktien gekauft: So viel hätten Investoren verloren.
Das PepsiCo-Papier wurde heute vor 3 Jahren an der Börse NAS wochenend-bedingt nicht gehandelt. Zur Schlussglocke des vorherigen Handelstages waren PepsiCo-Ant... [517 chars]",https://www.finanzen.net/nachricht/aktien/s-p-500-titel-pepsico-aktie-so-viel-verlust-haette-ein-investment-in-pepsico-von-vor-3-jahren-bedeutet-14676344,https://images.finanzen.net/mediacenter/unsortiert/pepsi_olegdoroshin_660_614.jpg,2025-07-31 14:00:56+00:00,finanzen.net,SP500
